Message,Label,Attack Technique,data-type
"[ID: 369] [Timestamp: 2024-08-24T23:06:03.285370] [Notification Name: Security.Arp.Services.Firewall.RunStatusChanged] [Sender: Firewall Manager] [Severity: Info] [Payload: Firewall run status changed to Stopped] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Firewall run status changed to Stopped</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;run_status&quot;:&quot;Stopped&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 370] [Timestamp: 2024-08-24T23:06:03.645620] [Notification Name: Security.Arp.Services.Firewall.ChainRulesSet] [Sender: Firewall Manager] [Severity: Info] [Payload: Set rules for chain plcnext_basic_filter in table plcnext_filter] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Set rules for chain plcnext_basic_filter in table plcnext_filter</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;chain&quot;:&quot;plcnext_basic_filter&quot;,&quot;table&quot;:&quot;plcnext_filter&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 371] [Timestamp: 2024-08-24T23:06:03.665904] [Notification Name: Security.Arp.Services.Firewall.ChainRulesSet] [Sender: Firewall Manager] [Severity: Info] [Payload: Set rules for chain plcnext_user_input in table plcnext_filter] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Set rules for chain plcnext_user_input in table plcnext_filter</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;chain&quot;:&quot;plcnext_user_input&quot;,&quot;table&quot;:&quot;plcnext_filter&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 372] [Timestamp: 2024-08-24T23:06:03.692348] [Notification Name: Security.Arp.Services.Firewall.ChainRulesSet] [Sender: Firewall Manager] [Severity: Info] [Payload: Set rules for chain plcnext_user_output in table plcnext_filter] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Set rules for chain plcnext_user_output in table plcnext_filter</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;chain&quot;:&quot;plcnext_user_output&quot;,&quot;table&quot;:&quot;plcnext_filter&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 373] [Timestamp: 2024-08-24T23:06:03.793722] [Notification Name: Security.Arp.Services.Firewall.ConfigApplied] [Sender: Firewall Manager] [Severity: Info] [Payload: Firewall config applied via Firewall Daemon] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Firewall config applied via Firewall Daemon</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 374] [Timestamp: 2024-08-24T23:06:22.054479] [Notification Name: Security.Arp.System.Um.UserAuthenticationDisabled] [Sender: User Manager] [Severity: Info] [Payload: User Authentication disabled. Current Security Token: 00000000] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">User Authentication disabled. Current Security Token: 00000000</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;token&quot;:&quot;00000000&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 375] [Timestamp: 2024-08-24T23:06:46.873800] [Notification Name: Security.Arp.System.Um.UserAdded] [Sender: User Manager] [Severity: Info] [Payload: User attacker added. Current Security Token: 00000000] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">User attacker added. Current Security Token: 00000000</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;token&quot;:&quot;00000000&quot;,&quot;username&quot;:&quot;attacker&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 376] [Timestamp: 2024-08-24T23:07:04.955438] [Notification Name: Security.Arp.System.Um.UserRulesetChanged] [Sender: User Manager] [Severity: Info] [Payload: Ruleset for User attacker was changed to admin by Security Token : 00000000] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Ruleset for User attacker was changed to admin by Security Token : 00000000</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;affectedUser&quot;:&quot;attacker&quot;,&quot;rulesetName&quot;:&quot;admin&quot;,&quot;token&quot;:&quot;00000000&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 377] [Timestamp: 2024-08-24T23:07:38.947381] [Notification Name: Security.Arp.Plc.Domain.PlcStopping] [Sender: PLC Manager] [Severity: Info] [Payload: Stopping PLC. Used Memory: 97%, CPUs load: (CPU 0: 14 %,CPU 1: 18 %), Temperatures: (Board Temperature: 56.668 C, CPU Temperature: Not available, LastSensor Temperature: Not available)] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Stopping PLC. Used Memory: 97%, CPUs load: (CPU 0: 14 %,CPU 1: 18 %), Temperatures: (Board Temperature: 56.668 C, CPU Temperature: Not available, LastSensor Temperature: Not available)</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;cpus_load&quot;:&quot;CPU 0: 14 %,CPU 1: 18 %&quot;,&quot;temperatures&quot;:&quot;Board Temperature: 56.668 C, CPU Temperature: Not available, LastSensor Temperature: Not available&quot;,&quot;used_memory&quot;:&quot;97%&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 380] [Timestamp: 2024-08-24T23:07:39.393893] [Notification Name: Security.Arp.Plc.Retain.RetainDataSaved] [Sender: PLC Retain] [Severity: Info] [Payload: Retain data saved] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Retain data saved</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 382] [Timestamp: 2024-08-24T23:07:39.504366] [Notification Name: Security.Arp.System.Um.SessionClosed] [Sender: User Manager] [Severity: Info] [Payload: Session with security Token 2F9A3070 was closed , currently are 1 sessions active] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Session with security Token 2F9A3070 was closed , currently are 1 sessions active</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;opened_sessions&quot;:&quot;1&quot;,&quot;token&quot;:&quot;2F9A3070&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 383] [Timestamp: 2024-08-24T23:07:42.279284] [Notification Name: Arp.Services.NotificationLogger.ClosingArchive] [Sender: Notification Logger] [Severity: Info] [Payload: Closing archive 'security'.] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::NotificationLogger::MessageWithArchiveNamePayload"">
 <field type=""String"">Closing archive '{}'.</field>
 <field type=""String"">security</field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 387] [Timestamp: 2024-08-24T23:08:06.913045] [Notification Name: Security.Arp.Device.Interface.DeviceInfo] [Sender: Device Interface] [Severity: Info] [Payload: Device Info: article name AXC F 2152, article number 2404267, serial number 1368735890, firmware version 2022.9.0 (22.9.0.33), hardware version 04, fpga version 1.1.80] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Device Info: article name AXC F 2152, article number 2404267, serial number 1368735890, firmware version 2022.9.0 (22.9.0.33), hardware version 04, fpga version 1.1.80</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;article_name&quot;:&quot;AXC F 2152&quot;,&quot;article_nr&quot;:&quot;2404267&quot;,&quot;fpga_version&quot;:&quot;1.1.80&quot;,&quot;fw_version&quot;:&quot;2022.9.0 (22.9.0.33)&quot;,&quot;hw_version&quot;:&quot;04&quot;,&quot;serial_nr&quot;:&quot;1368735890&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 388] [Timestamp: 2024-08-24T23:08:06.913681] [Notification Name: Security.Arp.Device.Interface.SdCardState] [Sender: Device Interface] [Severity: Info] [Payload: External SD Card. Boot Device: internalSD, State: activated] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">External SD Card. Boot Device: internalSD, State: activated</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;boot_device&quot;:&quot;internalSD&quot;,&quot;state&quot;:&quot;activated&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 389] [Timestamp: 2024-08-24T23:08:06.914575] [Notification Name: Security.Arp.Device.Interface.EthernetInterfaces] [Sender: Device Interface] [Severity: Info] [Payload: Configured IP Addresses: Interface number 1 Ip Address 192.168.137.10] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Configured IP Addresses: Interface number 1 Ip Address 192.168.137.10</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;ethernet_iface_1_ip_addr&quot;:&quot;192.168.137.10&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 390] [Timestamp: 2024-08-24T23:08:06.915799] [Notification Name: Security.Arp.Device.Interface.NtpConfigStatus] [Sender: Device Interface] [Severity: Info] [Payload: NTP servers config. Servers Hostnames: ] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">NTP servers config. Servers Hostnames: </field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;hostnames&quot;:&quot;&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 391] [Timestamp: 2024-08-24T23:08:07.843395] [Notification Name: Security.Arp.Services.Firewall.Startup] [Sender: Firewall Manager] [Severity: Info] [Payload: Firewall run status is Stopped, activation status is Deactivated, active tables: name:filter, family:ip] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Firewall run status is Stopped, activation status is Deactivated, active tables: name:filter, family:ip</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;active_tables&quot;:&quot;name:filter, family:ip&quot;,&quot;run_status&quot;:&quot;Stopped&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 392] [Timestamp: 2024-08-24T23:08:07.931375] [Notification Name: Security.Arp.Services.Spm.Startup] [Sender: Security Profile Manager] [Severity: Info] [Payload: Security Profile status: Deactivated] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Security Profile status: Deactivated</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;activation-status&quot;:&quot;Deactivated&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 399] [Timestamp: 2024-08-24T23:08:12.531859] [Notification Name: Security.Arp.Services.AppManager.Startup] [Sender: App Manager] [Severity: Info] [Payload: Installed Apps: []] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Installed Apps: []</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;installed_apps&quot;:&quot;[]&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 400] [Timestamp: 2024-08-24T23:08:12.679595] [Notification Name: Security.Arp.Services.Wcm.Startup] [Sender: Web Configuration Manager] [Severity: Info] [Payload: Identity Store for HTTPS certificate: HTTPS-self-signed, Given Identity Store for HTTPS certificate: HTTPS-self-signed,Self-signed certificate Identity Store HTTPS-self-signed, Cipher Suites Set: DefaultCiphers, TLS Versions: TLSv1.2;TLSv1.3] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Identity Store for HTTPS certificate: HTTPS-self-signed, Given Identity Store for HTTPS certificate: HTTPS-self-signed,Self-signed certificate Identity Store HTTPS-self-signed, Cipher Suites Set: DefaultCiphers, TLS Versions: TLSv1.2;TLSv1.3</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;cipher-suites-set&quot;:&quot;DefaultCiphers&quot;,&quot;given-https-cert-identitystore&quot;:&quot;HTTPS-self-signed&quot;,&quot;https-cert-identitystore&quot;:&quot;HTTPS-self-signed&quot;,&quot;selfsigned-identitystore&quot;:&quot;HTTPS-self-signed&quot;,&quot;tls-versions&quot;:&quot;DefaultCiphers&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 405] [Timestamp: 2024-08-24T23:08:14.805306] [Notification Name: Security.Arp.Device.Interface.EthernetLinkStateChanged] [Sender: Device Interface] [Severity: Info] [Payload: Link state changed: interface 1, port 2, status Up] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Link state changed: interface 1, port 2, status Up</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;interface&quot;:&quot;1&quot;,&quot;port&quot;:&quot;2&quot;,&quot;status&quot;:&quot;Up&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 407] [Timestamp: 2024-08-24T23:08:15.302159] [Notification Name: Security.Arp.Plc.Retain.RetainDataSaved] [Sender: PLC Retain] [Severity: Info] [Payload: Retain data saved] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Retain data saved</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 411] [Timestamp: 2024-08-24T23:08:15.492363] [Notification Name: Security.Arp.Plc.Domain.PlcStarted] [Sender: PLC Manager] [Severity: Info] [Payload: PLC started. Start Kind: Warm, Used Memory: 97%, CPUs load: (CPU 0: 0 %,CPU 1: 0 %), Temperatures: (Board Temperature: 56.722 C, CPU Temperature: Not available, LastSensor Temperature: Not available)] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">PLC started. Start Kind: Warm, Used Memory: 97%, CPUs load: (CPU 0: 0 %,CPU 1: 0 %), Temperatures: (Board Temperature: 56.722 C, CPU Temperature: Not available, LastSensor Temperature: Not available)</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;cpus_load&quot;:&quot;CPU 0: 0 %,CPU 1: 0 %&quot;,&quot;startkind&quot;:&quot;Warm&quot;,&quot;temperatures&quot;:&quot;Board Temperature: 56.722 C, CPU Temperature: Not available, LastSensor Temperature: Not available&quot;,&quot;used_memory&quot;:&quot;97%&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,6,1
"[ID: 413] [Timestamp: 2024-08-24T23:51:52.938457] [Notification Name: Security.Arp.System.Um.UserAuthenticationEnabled] [Sender: User Manager] [Severity: Info] [Payload: User Authentication enabled. Current Security Token: 00000000] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">User Authentication enabled. Current Security Token: 00000000</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;token&quot;:&quot;00000000&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,11,1
"[ID: 414] [Timestamp: 2024-08-24T23:52:02.790712] [Notification Name: Security.Arp.System.Um.SessionCreated] [Sender: User Manager] [Severity: Info] [Payload: Session created. User: engineer, User roles: Admin SecurityAdmin SecurityAuditor , Security Token: 88B071FD, Object name: Wbm, currently opened Sessions 2 ] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">Session created. User: engineer, User roles: Admin SecurityAdmin SecurityAuditor , Security Token: 88B071FD, Object name: Wbm, currently opened Sessions 2 </field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;objectname&quot;:&quot;Wbm&quot;,&quot;opened_sessions&quot;:&quot;2&quot;,&quot;token&quot;:&quot;88B071FD&quot;,&quot;username&quot;:&quot;engineer&quot;,&quot;userroles&quot;:&quot;Admin SecurityAdmin SecurityAuditor &quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,11,1
"[ID: 415] [Timestamp: 2024-08-24T23:52:30.777583] [Notification Name: Security.Arp.System.Um.PasswordPolicy.NewPasswordInvalid] [Sender: User Manager] [Severity: Info] [Payload: New password for user attacker rejected due to PasswordPolicy from ruleset ""admin"". Failed check: Password contains too few mixedcase characters] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">New password for user attacker rejected due to PasswordPolicy from ruleset &quot;admin&quot;. Failed check: Password contains too few mixedcase characters</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;failedTest&quot;:&quot;Password contains too few mixedcase characters&quot;,&quot;rolerulesetname&quot;:&quot;admin&quot;,&quot;username&quot;:&quot;attacker&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,11,1
"[ID: 416] [Timestamp: 2024-08-24T23:52:51.728125] [Notification Name: Security.Arp.System.Um.UserRemoved] [Sender: User Manager] [Severity: Info] [Payload: User attacker removed. Current Security Token: 00000000] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">User attacker removed. Current Security Token: 00000000</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;token&quot;:&quot;00000000&quot;,&quot;username&quot;:&quot;attacker&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,11,1
"[ID: 417] [Timestamp: 2024-08-24T23:52:57.676140] [Notification Name: Security.Arp.System.Um.UserRemoved] [Sender: User Manager] [Severity: Info] [Payload: User technicker removed. Current Security Token: 00000000] [Redundancy Type: <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Security::SecurityNotificationPayload"">
 <field type=""String"">User technicker removed. Current Security Token: 00000000</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">{&quot;token&quot;:&quot;00000000&quot;,&quot;username&quot;:&quot;technicker&quot;}</field>
 <field type=""String""></field>
</payload>
] [Redundancy Role: ] [Payload XML: ]",1,11,1
